tag,cfarGrdCellRange,cfarTrnCellRange,cfarGrdCellVelocity,cfarTrnCellVelocity,cfarThreshold,cfarThreshold_dB,TP,FP,FN,precision,recall,F1,meanPosErr3D,meanAbsVelErr,avgFPperDrop,score
GR2_TR8_GV6_TV10_TH18.0dB,2,8,6,10,63.0957344480193,18,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03030873098719,2.15204421061409,0.8,0.505401126046869
GR2_TR8_GV8_TV10_TH18.0dB,2,8,8,10,63.0957344480193,18,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03030873098719,2.15204421061409,0.8,0.505401126046869
GR6_TR8_GV8_TV18_TH22.0dB,6,8,8,18,158.489319246111,22,34,6,16,0.85,0.68,0.755555555555556,3.85802168718127,2.27086528401465,0.6,0.505237165516199
GR4_TR10_GV2_TV24_TH24.0dB,4,10,2,24,251.188643150958,24,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64356537752655,2.56942991595323,0.1,0.505173873545349
GR6_TR10_GV2_TV24_TH25.0dB,6,10,2,24,316.227766016838,25,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64356537752655,2.56942991595323,0.1,0.505173873545349
GR8_TR10_GV2_TV24_TH25.0dB,8,10,2,24,316.227766016838,25,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64356537752655,2.56942991595323,0.1,0.505173873545349
GR6_TR12_GV2_TV24_TH25.0dB,6,12,2,24,316.227766016838,25,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64356537752655,2.56942991595323,0.1,0.505173873545349
GR8_TR12_GV2_TV24_TH25.0dB,8,12,2,24,316.227766016838,25,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64356537752655,2.56942991595323,0.1,0.505173873545349
GR6_TR8_GV4_TV8_TH25.0dB,6,8,4,8,316.227766016838,25,30,1,20,0.967741935483871,0.6,0.740740740740741,3.64470179698007,2.56842815408169,0.1,0.505137087810104
GR2_TR18_GV6_TV8_TH17.0dB,2,18,6,8,50.1187233627272,17,38,11,12,0.775510204081633,0.76,0.767676767676768,3.99201687502551,2.04724227033782,1.1,0.505131078518736
GR6_TR10_GV2_TV6_TH24.0dB,6,10,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR10_GV2_TV6_TH24.0dB,8,10,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR12_GV2_TV6_TH24.0dB,6,12,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR12_GV2_TV6_TH24.0dB,8,12,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR14_GV2_TV6_TH24.0dB,6,14,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR14_GV2_TV6_TH24.0dB,8,14,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR16_GV2_TV6_TH24.0dB,6,16,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR16_GV2_TV6_TH24.0dB,8,16,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR18_GV2_TV6_TH24.0dB,4,18,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR18_GV2_TV6_TH24.0dB,6,18,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR18_GV2_TV6_TH24.0dB,8,18,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR20_GV2_TV6_TH24.0dB,4,20,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR20_GV2_TV6_TH24.0dB,6,20,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR20_GV2_TV6_TH24.0dB,8,20,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR22_GV2_TV6_TH24.0dB,4,22,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR22_GV2_TV6_TH24.0dB,6,22,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR22_GV2_TV6_TH24.0dB,8,22,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR24_GV2_TV6_TH24.0dB,4,24,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR24_GV2_TV6_TH24.0dB,6,24,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR24_GV2_TV6_TH24.0dB,8,24,2,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR12_GV4_TV6_TH24.0dB,6,12,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR14_GV4_TV6_TH24.0dB,6,14,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR14_GV4_TV6_TH24.0dB,8,14,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR16_GV4_TV6_TH24.0dB,6,16,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR16_GV4_TV6_TH24.0dB,8,16,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR18_GV4_TV6_TH24.0dB,6,18,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR18_GV4_TV6_TH24.0dB,8,18,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR20_GV4_TV6_TH24.0dB,4,20,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR6_TR20_GV4_TV6_TH24.0dB,6,20,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR4_TR22_GV4_TV6_TH24.0dB,4,22,4,6,251.188643150958,24,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR10_GV2_TV6_TH25.0dB,8,10,2,6,316.227766016838,25,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR8_TR12_GV2_TV6_TH25.0dB,8,12,2,6,316.227766016838,25,31,2,19,0.939393939393939,0.62,0.746987951807229,3.76509155210532,2.48280241642026,0.2,0.505077325873557
GR2_TR6_GV8_TV20_TH21.0dB,2,6,8,20,125.892541179417,21,33,5,17,0.868421052631579,0.66,0.75,3.76189186763735,2.34220451433219,0.5,0.505061316331489
GR2_TR22_GV8_TV10_TH21.0dB,2,22,8,10,125.892541179417,21,34,6,16,0.85,0.68,0.755555555555556,3.86050832384883,2.27676611693127,0.6,0.504994817024489
GR6_TR12_GV2_TV6_TH19.0dB,6,12,2,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR12_GV4_TV6_TH19.0dB,6,12,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR12_GV4_TV6_TH19.0dB,8,12,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR4_TR14_GV4_TV6_TH19.0dB,4,14,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR14_GV4_TV6_TH19.0dB,6,14,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR14_GV4_TV6_TH19.0dB,8,14,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR4_TR16_GV4_TV6_TH19.0dB,4,16,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR16_GV4_TV6_TH19.0dB,6,16,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR16_GV4_TV6_TH19.0dB,8,16,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR4_TR18_GV4_TV6_TH19.0dB,4,18,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR18_GV4_TV6_TH19.0dB,8,18,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR4_TR20_GV4_TV6_TH19.0dB,4,20,4,6,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR16_GV4_TV6_TH20.0dB,6,16,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR16_GV4_TV6_TH20.0dB,8,16,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR22_GV4_TV6_TH20.0dB,6,22,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR22_GV4_TV6_TH20.0dB,8,22,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR6_TR24_GV4_TV6_TH20.0dB,6,24,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR8_TR24_GV4_TV6_TH20.0dB,8,24,4,6,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15118066827168,0.8,0.504961100178828
GR2_TR16_GV2_TV6_TH16.0dB,2,16,2,6,39.8107170553497,16,38,11,12,0.775510204081633,0.76,0.767676767676768,3.99969872652905,2.0406323969818,1.1,0.504879183410679
GR8_TR12_GV4_TV8_TH18.0dB,8,12,4,8,63.0957344480193,18,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR6_TR14_GV4_TV8_TH19.0dB,6,14,4,8,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR8_TR14_GV6_TV8_TH19.0dB,8,14,6,8,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR8_TR18_GV6_TV8_TH19.0dB,8,18,6,8,79.4328234724281,19,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR6_TR22_GV6_TV8_TH20.0dB,6,22,6,8,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR8_TR22_GV6_TV8_TH20.0dB,8,22,6,8,100,20,36,8,14,0.818181818181818,0.72,0.765957446808511,4.03945466528499,2.15815775681414,0.8,0.504821558407978
GR2_TR6_GV2_TV6_TH20.0dB,2,6,2,6,100,20,31,1,19,0.96875,0.62,0.75609756097561,3.99117084971877,2.48630716948679,0.1,0.504812875099936
GR2_TR8_GV4_TV16_TH22.0dB,2,8,4,16,158.489319246111,22,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55242110402969,2.48487791692257,0.3,0.504776624555302
GR2_TR8_GV6_TV16_TH22.0dB,2,8,6,16,158.489319246111,22,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55242110402969,2.48487791692257,0.3,0.504776624555302
GR2_TR16_GV8_TV10_TH17.0dB,2,16,8,10,50.1187233627272,17,37,10,13,0.787234042553192,0.74,0.762886597938144,3.92708580199903,2.09522377148096,1,0.504627832408574
GR2_TR10_GV6_TV14_TH17.0dB,2,10,6,14,50.1187233627272,17,37,10,13,0.787234042553192,0.74,0.762886597938144,3.92708580199903,2.09522377148096,1,0.504627832408574
GR2_TR10_GV8_TV14_TH17.0dB,2,10,8,14,50.1187233627272,17,37,10,13,0.787234042553192,0.74,0.762886597938144,3.92708580199903,2.09522377148096,1,0.504627832408574
GR2_TR6_GV6_TV14_TH17.0dB,2,6,6,14,50.1187233627272,17,37,10,13,0.787234042553192,0.74,0.762886597938144,3.92684330636446,2.09638306006056,1,0.50461677141871
GR4_TR6_GV2_TV14_TH16.0dB,4,6,2,14,39.8107170553497,16,38,10,12,0.791666666666667,0.76,0.775510204081633,4.20167893109012,2.0406323969818,1,0.504613609587491
GR4_TR8_GV2_TV18_TH16.0dB,4,8,2,18,39.8107170553497,16,38,10,12,0.791666666666667,0.76,0.775510204081633,4.20167893109012,2.0406323969818,1,0.504613609587491
GR2_TR18_GV2_TV16_TH22.0dB,2,18,2,16,158.489319246111,22,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55598509622168,2.48714936380864,0.3,0.504552996007981
GR2_TR16_GV4_TV18_TH22.0dB,2,16,4,18,158.489319246111,22,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55598509622168,2.48714936380864,0.3,0.504552996007981
GR2_TR24_GV2_TV16_TH23.0dB,2,24,2,16,199.526231496888,23,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55598509622168,2.48714936380864,0.3,0.504552996007981
GR2_TR22_GV4_TV18_TH23.0dB,2,22,4,18,199.526231496888,23,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55598509622168,2.48714936380864,0.3,0.504552996007981
GR2_TR16_GV8_TV24_TH23.0dB,2,16,8,24,199.526231496888,23,31,3,19,0.911764705882353,0.62,0.738095238095238,3.55598509622168,2.48714936380864,0.3,0.504552996007981
GR2_TR22_GV6_TV10_TH18.0dB,2,22,6,10,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR24_GV6_TV10_TH18.0dB,2,24,6,10,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV8_TV10_TH18.0dB,2,18,8,10,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR20_GV8_TV10_TH18.0dB,2,20,8,10,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR20_GV2_TV12_TH18.0dB,2,20,2,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV4_TV12_TH18.0dB,2,14,4,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV4_TV12_TH18.0dB,2,18,4,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR20_GV4_TV12_TH18.0dB,2,20,4,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV6_TV12_TH18.0dB,2,14,6,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV6_TV12_TH18.0dB,2,18,6,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR20_GV6_TV12_TH18.0dB,2,20,6,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV8_TV12_TH18.0dB,2,14,8,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV8_TV12_TH18.0dB,2,18,8,12,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV4_TV14_TH18.0dB,2,14,4,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR16_GV4_TV14_TH18.0dB,2,16,4,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR12_GV6_TV14_TH18.0dB,2,12,6,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV6_TV14_TH18.0dB,2,14,6,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV6_TV14_TH18.0dB,2,18,6,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR12_GV8_TV14_TH18.0dB,2,12,8,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR14_GV8_TV14_TH18.0dB,2,14,8,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR2_TR18_GV8_TV14_TH18.0dB,2,18,8,14,63.0957344480193,18,36,9,14,0.8,0.72,0.757894736842105,3.84695729318255,2.15204421061409,0.9,0.504505987970696
GR4_TR8_GV6_TV8_TH17.0dB,4,8,6,8,50.1187233627272,17,38,10,12,0.791666666666667,0.76,0.775510204081633,4.20167893109012,2.04724227033782,1,0.50448141212037
GR6_TR8_GV6_TV8_TH17.0dB,6,8,6,8,50.1187233627272,17,38,10,12,0.791666666666667,0.76,0.775510204081633,4.20167893109012,2.04724227033782,1,0.50448141212037
GR2_TR6_GV4_TV14_TH16.0dB,2,6,4,14,39.8107170553497,16,38,11,12,0.775510204081633,0.76,0.767676767676768,4.00781860187532,2.0406323969818,1.1,0.504473189643366
GR4_TR22_GV4_TV8_TH22.0dB,4,22,4,8,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR24_GV4_TV8_TH22.0dB,4,24,4,8,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR14_GV6_TV8_TH22.0dB,6,14,6,8,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR16_GV6_TV8_TH22.0dB,4,16,6,8,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR18_GV4_TV10_TH22.0dB,4,18,4,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV6_TV10_TH22.0dB,4,12,6,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR14_GV6_TV10_TH22.0dB,4,14,6,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR16_GV6_TV10_TH22.0dB,4,16,6,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR18_GV6_TV10_TH22.0dB,4,18,6,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR20_GV6_TV10_TH22.0dB,4,20,6,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR14_GV8_TV10_TH22.0dB,4,14,8,10,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR10_GV4_TV12_TH22.0dB,4,10,4,12,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV6_TV12_TH22.0dB,4,12,6,12,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR14_GV6_TV12_TH22.0dB,4,14,6,12,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV8_TV12_TH22.0dB,4,12,8,12,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR14_GV8_TV12_TH22.0dB,4,14,8,12,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV6_TV14_TH22.0dB,4,12,6,14,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV8_TV14_TH22.0dB,4,12,8,14,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR8_GV2_TV22_TH22.0dB,4,8,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR8_GV2_TV22_TH22.0dB,6,8,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR10_GV2_TV22_TH22.0dB,4,10,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR10_GV2_TV22_TH22.0dB,6,10,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR10_GV2_TV22_TH22.0dB,8,10,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR12_GV2_TV22_TH22.0dB,4,12,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR12_GV2_TV22_TH22.0dB,6,12,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR12_GV2_TV22_TH22.0dB,8,12,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR14_GV2_TV22_TH22.0dB,4,14,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR14_GV2_TV22_TH22.0dB,6,14,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR14_GV2_TV22_TH22.0dB,8,14,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR16_GV2_TV22_TH22.0dB,4,16,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR16_GV2_TV22_TH22.0dB,6,16,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR16_GV2_TV22_TH22.0dB,8,16,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR18_GV2_TV22_TH22.0dB,4,18,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR18_GV2_TV22_TH22.0dB,6,18,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR20_GV2_TV22_TH22.0dB,4,20,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR20_GV2_TV22_TH22.0dB,6,20,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR20_GV2_TV22_TH22.0dB,8,20,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR4_TR22_GV2_TV22_TH22.0dB,4,22,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR6_TR22_GV2_TV22_TH22.0dB,6,22,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
GR8_TR22_GV2_TV22_TH22.0dB,8,22,2,22,158.489319246111,22,32,4,18,0.888888888888889,0.64,0.744186046511628,3.6729473120625,2.41080862656419,0.4,0.504322508377219
